url,label
http://dreamscapescoaching.com/PAYPAL/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365b09a310e1a79f574e4e8e51e0b887d2eb09a310e1a79f574e4e8e51e0b887d2e,1
http://vspeletro.com.br/Imagens/28746.mp4,1
http://wbdes.com/control.php,1
http://jaysilverdp.com/nbbothm,1
http://mxp1039.com,1
http://mesentericischemia.net/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?amp;amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43656168e67600f957a2d0fda05b27e4b7b46168e67600f957a2d0fda05b&amp;cmd=_Processing,1
http://fortunatogroupservice.com/includes/https:/atendimento/chamada.php?=NG7KVEAME76CWODZWWCPPYG6BZ60A53YK9JFMT3218EXVRXSO0HE9YJJXOS8SU7D4PTQJVRK46HYXEQMO91W8JG699D24JF799WR5OB8US7S8XEW6ETDX0I7IV8MEMSMVPD1EP99IE1QBFMHTGURPCX995UMRN0NCNNQCVZVA1LMF849OY1DBXMJ3G7U4FHG458G17BA8WXM52VSZV7BTSVV02PCH7TKB11C7CNE9K1CLW5LRAWK4RGCT7PADIVOIW1P9O4H94TU1YFS0CDC4TPXZE9CW42E1340Q7QZAKTBI94SKG6O0UL00TL6XNKYPO9GVYF6J0G3IKU41ZR0UDI48506ST5IHCYCAEIUNZW6JQ9JQ1TKECOLHXQ0RVS08QLI65CT59ZNY98O920MDY9UWZ5NUWW2NIJTNVMR5LF3TNR3O2P3ZXXWX2JRYGTMZDFN03FDNVFHJ8K890A988560OX96QU65ATDC9Q,1
http://versols.com/4fd8q,1
http://thesongers.com/familytree/ips.htm,0
http://youtube.com/watch?v=5TetnnkvWJE,0
http://uk.ratemyteachers.com/the-bishop-of-llandaff-c-i-w-high-school/23942-s,0
http://calgarysun.com/2011/10/16/milt-stegall-part-of-hall-class-2012,0
http://hollywoodjesus.com/8g74crec/,1
http://ibm.com/uk/en/,0
http://namesdatabase.com/schools/CA/QC/Montreal/Marymount%20Academy,0
http://www2.hull.ac.uk/science/computer_science.aspx,0
http://www.babinet.cz/avatars/19889/hires/dir/ba502ae817f3bb6c7c6c3d53725cdf76/,1
http://rekrims.com/PLO5XIde/webscr_prim.php?cmVrcmltcy5jb20=uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM5NjU5NA=Message-ID:,1
http://timesrecordnews.com/news/2009/dec/12/larue-strange-leach/,0
http://www.visail.tk/,1
http://c-dot.ru/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php,1
http://diamondcreationslb.com/cms/brand/li/draft/mail.htm?_pageLabel=page_logonform,1
http://ding-a-ling-tel.com/bazk3kao,1
http://youtube.com/watch?v=30SguP-wNuI,0
http://mikeholt.com/codeQuizzes.php,0
http://pixeldjs.com/includes/images/script/www.ups.com.phon1/www.ups.com/one-to-one/,1
http://youtube.com/watch?v=vwlKkzr6Mow,0
http://findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=20128622,0
http://potencialdigital.com/images/gallery/drpbox,1
http://openlibrary.org/books/OL2995972M/Jean_Lesage_the_quiet_revolution,0
http://drewolea.net/25do4q7,1
http://www.remorquesfranc.net/e790389f8f1ebcd5832ba1d3011ab353/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0eecd3cf7cb136499d79b39065064da292ecd3cf7cb136499d79b39065064da292,1
http://'heid.vn/A S B NZ.Bank.html',1
http://202.43.189.200:8081/iTunes/,1
http://ovsz.ru/08yhrf3,1
http://foandrenla.com/,1
http://accountants-4u.ca/qc--montreal-accountants.html,0
http://goliath.ecnext.com/coms2/product-compint-0001199944-page.html,0
http://historycommons.org/entity.jsp?entity=orio_palmer,0
http://www.felicitastizon.com.ar/wp-includes/js/tinymce/themes/advanced/index.htm,1
http://madduxsports.com/big-12-tournament.html,0
http://jhphmcc.pl/checkupdate,1
http://religion-online.org/showarticle.asp?title=2785,0
http://classmates.com/directory/public/memberprofile/list.htm?regId=151076091,0
http://zoocrewconstruction.co/wp-content/plugins/quick-setup/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418,1
http://en.wikipedia.org/wiki/Superworld,0
http://colegiodepsicologosarequipa.org/colegio//components/com_phocadownload/index.php,1
http://youtube.com/watch?v=4YHMBURw4_M,0
http://www.phototopmodels.com/mambots/editors/tinymce/jscripts/tiny_mce/plugins/ibrowser/scripts/phpThumb/ViBBFa/css/csss/Identification-do.aspx/signon.php?section=signinpage&update=&cookiecheck=yes&destination=nba/signin,1
http://usidentify.com/l/redpath,0
http://75.137.112.81/img2212.png,1
http://lwirecruitment.co.za/huyty/Arch/Archive/index.php,1
http://partysupplieshut.com/blues-clues/,0
http://lpmxp17.com,1
http://forum.desi9.com/,0
http://muckety.com/listings/religiousOrganizations.html?dropdown,0
http://spazokefalies.com/templates/TiW0BQ9t,1
http://91.239.25.180:6892,1
http://w-reia.com/bremer/new.php?cmd=login_submit,1
http://destinia.com/en/hotels/europe/turkey/antalya/kemer-hotels/queen-elizabeth-h203903,0
http://chat-fun-webcam.blogspot.com/,1
http://badminton2008.com/938fhnr3/,1
http://www.keep-cool.fr/Pay/,1
http://gothetleding.ru/gate.php,1
http://yourgoalcenter.com/char/www.paypal.com/fr/,1
http://185.5.250.135/upload/_dispatch.php,1
http://euestoumetornando.com.br/paypal/1/update/,1
http://www.babinet.cz/avatars/19889/hires/dir/356201591b359b115e25cb55dfd3b517/,1
http://cvovapizdyk345.cf/WVNXUlgfCUVSF1wVWUlYG1caUwoFVB0AXg.html,1
http://www.leupolu.com/wp-content/uploads/chase/fcc.php?LOB=53026&amp;reason=&amp;portal=&amp;dltoken=592ce9b0f7f8b86a3dbb0dc947f136f3,1
http://collegecauses.org/wp-includes/pomo/update/login_verify2.htm,1
http://dxzone.com/catalog/Software/Packet/,0
http://articles.sfgate.com/2000-11-25/news/17667976_1_el-nino-hague-conference-gases,0
http://en.wikipedia.org/wiki/David_Alvarez_(actor),0
http://www.elnortenj.com/logs/programa/surpreenda/index.php,1
http://468213579.com/emailreferentie.appleid.apple.nl/emailverificatie-40985443/home/login.php,1
http://adidasilareduceri.ro/https/onlinebilling.telstra.com.au/billing/action/payment/accountNum=2000210090856&amp;amp/billNum=0845066288&amp;amp/update/finish.php,1
http://kwfqagokcutorb.biz/php/upload.php,1
http://mcpherson.edu/athletics/track_and_field/2001_T&F/SWn%20Relays01.htm,0
http://pros-aviationservices.com/iosa_home.htm,0
http://51mct.com/js?http://us.battle.net/login/en/?ref=http://rwqvszdus.battle.net/d3/en/index&amp;app=com-d3,1
http://content.usatoday.com/community/tags/topic.aspx?req=tag&tag=Steve%20Schooner,0
http://hockeyfights.com/players/421,0
http://123people.ca/s/chantal+belisle,0
http://esxcc.com/js/index.htm?us.battle.net/login/en/?ref=svqknguus.battle.net/d3/en/index&amp;amp,1
http://bradtsics.com/zDcntrlde/webscr.php?cmd_=session.start&sdr01=Yy5iZWNrOTdAYXJjb3IuZGU,1
http://catlong.com/jhg45s,1
http://tripadvisor.com/Restaurant_Review-g33970-d1977474-Reviews-Cora_Cora_Resaurant-West_Hartford_Connecticut.html,0
http://35wtc9gafy.naqycirefujppa.info/sq3pcgahyv\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
http://icollector.com/Montreal-Nuphilex-Show-Monster-Coin-Auction_as18557_p7,0
http://motownscuba.com/ekf6/encripted/ssl218.site/login.html?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5577d49f623e760af396fbf7d94c9a121577d49f623e760af396fbf7d94c9a121,1
http://docmitto.computantest.com/old-copy/data/1ca128159325da8684eccd262b75b42c,1
http://test1.giaiphaponline.org/0ytdjs1,1
http://www.canaryrack.com/vodafone.co.uk/index.html,1
http://chezcora-henri.foodpages.ca/,0
http://91.214.201.156/~yomon/file8/servers/cp.php?m=login,1
http://lneqqkvxxogomu.eu/main.php,1
http://www.cs.utexas.edu/users/ml/neither.html,0
http://lemonshare.net/Private-Forum/Scene-Release/index.107.html,0
http://clipmovies.blogspot.com/,0
http://zimbio.com/Elizabeth+Taylor/articles/2Pd0SYDE0ou/Poem+read+Elizabeth+Taylor+funeral,0
http://canada.com/montrealgazette/news/story.html?id=5b8cb611-dcec-433e-ac6a-c57574c9cb2e,0
http://ebay.com/ctg/Christmas-Stories-Heart-James-Dobson-Ruth-Graham-and-Chuck-Swindoll-1998-Abridged-Audio-Cassette-/730777,0
http://goal.com/en-us/people/united-states/15982/sinisa-ubiparipovic,0
http://miami.edu/sa/index.php/student_life/student_organizations/FraternitiesAndSororities/greek_councils_and_chapters/interfraternity_council/sigma_alpha_mu/,0
http://acnek.com/5mjufo,1
http://www.gruposarasate.com/installation-/cgi-bin/paypal.secure.sessions-uk.webapp.mpp.home/original/login.php,1
http://naia.cstv.com/sports/m-baskbl/spec-rel/032409aan.html,0
http://recovery-page.com/facebook/account-support.html,1
http://heurica.dk/duc1/dropboxlocation,1
http://giga.com.hk/nabb/2,1
http://linsy.eu/classes/go/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@kbnc.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
http://ho6x70kfg8.mobunykedafppa.info/1ig3x3q7ee\nroomex.org/,1
http://comovan.t5.com.br/87yfhc,1
http://linkedin.com/in/jcwhite,0
http://moviefone.com/movie/little-italy/1065672/main,0
http://basketball-reference.com/players/k/kitegr01.html,0
http://space.about.com/od/spaceexplorationhistory/p/voyager1.htm,0
http://papajimh.u.yuku.com/,0
http://willcoxpd.com/xlspdfdoc/111/,1
http://indentlspthatmcan.ru,1
http://dl.downf468.com/n/3.0.26.3/6445693/calibre.exe,1
http://touch-media.ro/aol/index.htm,1
http://69.12.77.199:22/164,1
http://computerhardware1.com/,0
http://bizhu.in.ua/modules/askforaquote/img/athentication/CONTROLLER/debitcard/completeDEACTIVATION/icici/grid.html,1
http://negroleaguebaseball.com/players/Rogan.html,0
http://absoluteastronomy.com/topics/Indo-Canadians,0
http://midnightpoutine.ca/food/2010/07/montreal_bagel_throwdown_fairmount_vs_st-viateur/,0
http://interrentye.org/wp-content/themes/wpthemeone/accountverification/security.php,1
http://npr.org/templates/story/story.php?storyId=130425878,0
http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpwfbkvIyBbMn5MRcT1BCEJtnFiRivG_5hQX6UtW1lnmaP36jWPEFQZAc9bGXkjW2JTh0xSBvnDRMALimL5ogaPxenBS5MauZhqT1f92VZARmrknUOw_A0KN5-m7Tdk99vxf-LMhYxN9S6RMNKN_HfAlPs4pIBWtsQq8M-M0eXTURIDwQGz5nudZjh4Q87Hipt8hvVrqRIb7chZ0174wqKTAu4mNw\%3D\%3D&amp;attredirects=0',1
http://liputanpendidikan.com/alphabet/,1
http://britannica.com/EBchecked/topic/227317/Alessandro-Gavazzi,0
http://217.146.67.91:8080/fgdsa/xasa.gif,1
http://majorfitus.com/Fw/try/c97898bb5819f4b10ca8e123f866e119/,1
http://edx.co.za/Miniwebs2010/mw.aspx/bharathchem/products,0
http://cpsc.gov/cpscpub/prerel/prhtml11/11133.html,0
http://um6fsdil5ecma5kf.tor2web.blutmagie.de/gate.php,1
http://www.shemes.com/grabit/,0
http://youtube.com/watch?v=7LLN553cFFE,0
http://akombaovao.net/bb/Gdoccc/,1
http://pastebin.com/snzJqYpA,1
http://www.zone-dz.com/paypal/restore.html,1
http://spiritshop.com/school/new_mexico/santa_fe/cristo_rey_school-114893.aspx,0
http://aanncc.org/revalidate/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,1
http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2516.2006.01418.x/full,0
http://north-ok.edu/business-division1,0
http://apartamentoenbenalmadena.com/wp-includes/images/OnlineTTcopy.htm,1
http://cecop.com.co/wp-admin/home/index.htm,1
http://en.wikipedia.org/wiki/Iowa_Barnstormers,0
http://zjfq4lnfbs7pncr5.onion.to/,1
http://paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8590.chek.update.firstitsolution.com/wp-relog.php,1
http://pastehtml.com/view/ba5m5we7w.html,1
http://liveleak.com/view?i=a62_1256491539,0
http://mos-ultrastroy.ru/,1
http://alltimesford.info/,0
http://kentstation.com/Event/Event.asp?Id=CQ9TU7R8,0
http://oqlf.gouv.qc.ca/english/infoguides/index.html,0
http://muellerfalk.homepage.t-online.de/987nkjh8,1
http://tallinn.ee/eng/Fares-and-tickets-in-Tallinn-01.01.2011,0
http://askfred.net/Results/results.php?tournament_id=5735,0
http://solmachine.cl/878hf33f34f,1
http://britishcolumbia.com/general/details.asp?id=22,0
http://facebook.com/pages/College-de-Bois-de-Boulogne/110444648978705,0
http://konabaridm.edu.bd/BOAMAINFINAL/sitekeyverification.html,1
http://www.wired.com/culture/lifestyle/news/1999/06/20124,0
http://quoting-price.com/bbiepedersencelebrant.com/index.php,1
http://pespmc1.vub.ac.be/TURCHIN.html,0
http://leather-watch-band.com/,0
http://youtube.com/watch?v=sG2NCsz1mFc,0
http://dawnmaracle.com/,0
http://actorsexposed.com/luke-macfarlane-exposed/,0
http://paypal-confirme.cinebb.com/h1-page,1
http://lyricstime.com/the-lovemakers-prepare-for-the-fight-lyrics.html,0
http://bravewords.com/news/96304,0
http://ca.news.yahoo.com/ontario-heat-set-break-records-145155328.html,0
http://waatp.com/people/brian-reisman/10111315/,0
http://athletics.uchicago.edu/wrestling/wr-coaches.htm,0
http://kpmgcareers.co.uk/default.aspx?pg=9148,0
http://ardene-outlet.clothing-stores.shopping.granvillestreet.tel/,0
http://freebase.com/view/wikipedia/images/en_id/2976091,0
http://csob-ib.in/project/i.gif,1
http://ayfsjiliccr.org/php/upload.php,1
http://hobby-hangar.net,1
http://absoluteastronomy.com/topics/Head-Royce_School,0
http://mylife.com/jamaal-abdulalim,0
http://koristetun.florencehealthshop.com/civis/viewforum.php?f=65&sid=kz2965a11.1055dj7t6976,1
http://nantucketcarvingandfolkart.com/,0
http://cornerstonehomesofwinesburg.com/cms/j/547b652273d823599dce5a46c7b3c725,1
http://denvermarchpowwow.org/gina2005.htm,0
http://ebay.com/itm/HELMET-TOTIMOSHI-ITALY-NEW-2009-POSTER-MALLEUS-/380282956703,0
http://dailymotion.com/video/x1ksqq_video-famous_people,0
http://www.gazaworldboss.pw/File.hta,1
http://www.vxm.com/21R.49.html,0
http://memo.extremetanningofsarasota.com/3942xhs0f5\nwww.lavoro24.it/varese/autista-59457.html,1
http://scribd.com/doc/35642038/Gulf-of-Mexico-Oil-Spill-Black-Rain,0
http://wongcs.com/ytcccbr,1
http://1911encyclopedia.org/Berlin,0
http://imdb.com/name/nm0516222/bio,0
http://raznyi-content.ru/wp-includes/pomo/idx.php,1
http://etiiufact.biz/information.cgi,1
http://www.serge-aramis.com/wp-includes/js/tinymce/themes/advanced/abbey/retail.php,1
http://encyclopedia.farlex.com/wars,0
http://p6y5jnjxpfiibsyx.tor2web.org,1
http://divingalmanac.com/article.php?article_id=1011,0
http://www.mojotoad.com/sisk/projects/HTML-TableExtract/,0
http://clotheslinejournal.com/burlesque.html,0
http://absoluteastronomy.com/topics/Gord_Kluzak,0
http://www.gamereport.com/tgr15/dinohunt.html,0
http://www.hispanicbusiness.com/magazine/,0
http://kandycrew.com.au/us/webscr.php?cmd=_login-run,1
http://backscatter.com/HostedStore.LassoApp?-ResponseLassoApp=detail.lasso&ID=affac6ce9ccc80870dbdb77e17ac0b79&s2op=cn&s2=lighting&s6op=cn&s6=photo&sop=AND&sf=Price&so=Descending&ftn=youbetcha&,0
http://giannena.tripod.com/index.htm,0
http://4shared.com/document/PqxmkQux/WPKL_SCIENCE_PAPER1.html,0
http://lxp.tumijicalopd.net/2g84v14wt7\nfoxx.wrongfoxx.tv/zgtpsm2.html,1
http://italia.indettaglio.it/eng/sicilia/francofonte.html,0
http://itunes.apple.com/us/album/universal-pulse/id444604722,0
http://'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cr9BjAjbjXqpfR9_GjNtlpanKth9k8Upahk8sqegdMr2ZnEGkU3ent4v5hlGEFoCGDPVjGfnU0ClSPggFC6hzMM4EsFro9iH3OMWMNNbayiTGVqkHM1aU69-tu2txZpvMV1wn3ZaFhhPv3_eA0lSEoqMRjJ_D_Uan-vPiHM5fIp8ghKXqy-GDNuhh9F5_5FUFuhgzwgBzPkEMN99gQ4UFUsEUMkqQ\%3D\%3D&amp;attredirects=0',1
http://1476614574.xiazaidown.com/cx/160624/6/gogheguozhihui@152_271<br/>67.exe,1
http://sportsmemorabilia.com/player/Henri_Richard,0
http://columbia.edu/kermit/postal-ca.html,0
http://diabetichealthclinic.org/ulp6anv,1
http://facebook.com/people/Jack-Carpenter/1572390262,0
http://ca.linkedin.com/in/poitrasandre,0
http://pride-u-bike.com/2007/06/23/s-tolkacha/,1
http://parktrust.org/index.php?option=com_content&view=article&id=256:port-chicago-naval-magazine-national-memorial-becomes-392nd-unit-of-national-park-system&catid=42:news&Itemid=133,0
http://81-el-camino.blogspot.com/2010/05/chevrolet-el-camino-ss454-1970-72.html,0
http://90.3.1.23:6892,1
http://baynature.org/articles/apr-jun-2008/black-coal-bright-flowers,0
http://lyskyz.com/images/?app=3Dcom-d3us.battle.net/login/en/?ref=3D=,1
http://ibm-technoligi.top/search.php,1
http://torontoeatoncentre.com/EN/centreinfo/Pages/Careers.aspx,0
http://tools.ietf.org/html/rfc2220,0
http://one.vdgbfslgdfs.biz/03z71ylfn2\ncalambar.loungio.com/ads/frame.html,1
http://wunderground.com/US/WA/Shelton.html?bannertypeclick=infobox,0
http://morelaw.com/lawyers/atty.asp?f=Charles&l=Schmidt&i=72711,0
http://facebook.com/philippe.turcotte1,0
http://archive.org/stream/astronomicalhist00amerrich/astronomicalhist00amerrich_djvu.txt,0
http://mandysroyalty.org/,0
http://universaloutreach.org/,0
http://socialdiligence.com/person/l/l-mo/l-mo121.html,0
http://successafter60.com/iquno.php,1
http://amexpilas.org/icono/_notes/stdc.html,1
http://aneslinonline.com/~suljovic/caurina/transitions/properties/BillingCenter/BillingCenter/BillingCenter/,1
http://chrandinc.com/del/tracking2.php,1
http://icscards.nl.icslogin.adygeya.ru/index.php?idzrPiTrVIETZunI,1
http://clubzone.com/c/18879/stereo-nightclub-winnipeg,0
http://gohuskies.com/sports/m-basebl/mtt/haselman_bill00.html,0
http://vacation-data.com/wp-content/uploads/2012/Trulia/index.htm,1
http://financial8.com/financial_news/stock/GXP,0
http://newsblogs.chicagotribune.com/sports_globetrotting/figure_skating_scoring/,0
http://pipa.triciaflanagan.com/wp-content/themes/minimalisto/remax/remax/,1
http://newtesting.fantasiaconstruction.ca/9feaf7f8354ad68ba40e29d70cd05405,1
http://canonsupervideo4k.ws/2sye3alf,1
http://dvdzone24.com.au/dxat8,1
http://www.pandia.com/searchworld/2001-30-usenet.html,0
http://noletfysiotherapeuten.nl/assets/weiwfhjkasdf/nbasfahsfjka/iwfhajshkfas/,1
http://www.bebidascoroa.com.br/fc/includes/Zend/Validate,1
http://dedivan.ru/cart.php?shopping_cart=yes&add2cart=116,1
http://shihuifsj.com/a/kaisa/remax/index.htm,1
http://boards.ancestry.com/surnames.demonbreun/59.1.1.2/mb.ashx,0
http://themusicninja.com/example-stay-awake-new-album-track-listing/,0
http://www.devicelink.com/expo/wpack08/index.html,0
http://drive.google.com,1
http://www.anc.ed.ac.uk/machine-learning/pigs/,0
http://'www.forum-wingeds.tk/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',1
